customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
3339,Andrea,Rand,Male,76,08-05-1986,Programmer Analyst III,Health,Mass Customer,N,No,21,38
3340,Torey,Beharrell,Male,61,29-09-1991,Physical Therapy Assistant,Missing,Mass Customer,N,No,2,32
3341,Vitia,Crum,Female,19,05-08-1980,Help Desk Technician,Retail,Affluent Customer,N,Yes,6,43
3342,Henry,Phillps,Male,51,12-08-1985,Missing,Entertainment,Mass Customer,N,No,7,38
3344,Clerissa,Columbell,Female,66,14-02-1995,GIS Technical Architect,Missing,Affluent Customer,N,Yes,1,29
3345,Hersch,Gilkes,Male,83,23-06-1977,Missing,Financial Services,High Net Worth,N,No,12,46
3346,Nadya,Callaghan,Female,61,11-09-1991,Software Consultant,Financial Services,High Net Worth,N,No,3,32
3347,Nichols,None,Male,99,08-11-1985,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18,38
3348,Amanda,Hazeltine,Female,93,08-11-1956,Pharmacist,Health,High Net Worth,N,Yes,6,67
3349,Byram,Lamberts,Male,11,22-01-1981,Director of Sales,Argiculture,Affluent Customer,N,No,9,43
3350,Tam,Prestner,Male,53,29-05-1975,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6,48
3351,Chryste,Nornable,Female,13,13-04-1982,Accounting Assistant II,Missing,Affluent Customer,N,No,15,42
3352,Fredek,Lobley,Male,14,28-12-1994,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1,29
3353,Marina,Scorrer,Female,91,21-04-1994,Software Test Engineer II,Missing,Mass Customer,N,Yes,1,30
3354,Ollie,Restorick,Male,18,27-03-1978,Missing,Manufacturing,Mass Customer,N,Yes,11,46
3355,Cherin,Thireau,Female,50,19-02-1990,Staff Accountant I,Manufacturing,Mass Customer,N,No,3,34
3356,Dill,Bampford,Male,47,23-03-1959,Safety Technician II,Financial Services,Mass Customer,N,Yes,6,65
3357,Georgie,Henze,Male,25,01-02-1999,Design Engineer,Manufacturing,Affluent Customer,N,No,4,25
3358,Fairlie,McGavin,Male,30,17-09-1973,Engineer I,Manufacturing,Affluent Customer,N,Yes,11,50
3359,Duffy,Cotillard,Male,82,13-12-1991,Developer III,Missing,Mass Customer,N,No,3,32
3360,Joelie,Sherlaw,Female,77,23-03-1963,Quality Engineer,Health,Affluent Customer,N,No,5,61
3361,Riva,Yushin,Female,68,20-01-1968,General Manager,Property,Mass Customer,N,Yes,9,56
3362,Piotr,Saladin,Male,60,24-06-1971,VP Accounting,Financial Services,Affluent Customer,N,No,13,52
3363,Orson,Tythacott,Male,25,08-03-2000,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3,24
3364,Trueman,None,Male,77,19-08-1993,Engineer IV,Manufacturing,Mass Customer,N,Yes,3,30
3366,Rickey,Gregolotti,Male,98,26-02-1975,Technical Writer,Manufacturing,Mass Customer,N,Yes,14,49
3367,Melisse,Massei,Female,75,05-12-2000,Librarian,Entertainment,Mass Customer,N,Yes,1,23
3368,Tanya,Boddis,Female,7,17-07-1967,Technical Writer,Financial Services,Affluent Customer,N,No,16,56
3369,Cathrin,Rosencrantz,Female,90,02-01-1977,Research Associate,Missing,Mass Customer,N,No,10,47
3370,Brant,Follis,Male,8,22-01-1954,Data Coordiator,Missing,High Net Worth,N,Yes,5,70
3371,Josey,Alves,Female,56,30-10-1977,Analyst Programmer,Retail,Mass Customer,N,No,17,46
3372,Orazio,Wissby,Male,62,25-09-1954,Missing,Telecommunications,High Net Worth,N,No,15,69
3373,Inna,Atack,Female,19,25-01-1991,Research Associate,Health,Mass Customer,N,No,5,33
3374,Joann,Corrigan,Female,77,17-11-1959,Sales Associate,Manufacturing,Mass Customer,N,Yes,12,64
3375,Thorsten,Gregon,Male,37,21-03-1993,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6,31
3376,Amity,Widdall,Female,74,20-10-1982,Missing,Manufacturing,Mass Customer,N,No,16,41
3377,Jamal,MacRury,Male,12,23-06-1988,Missing,Manufacturing,Mass Customer,N,Yes,7,35
3378,Ina,Habershaw,Female,17,17-02-1962,Missing,Financial Services,Affluent Customer,N,No,14,62
3379,Elysee,Spurr,Female,51,30-04-1999,Food Chemist,Health,Mass Customer,N,Yes,2,25
3380,Abe,Ealam,Male,41,09-01-1955,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14,69
3381,Bruce,Lackie,Male,26,20-11-1993,Computer Systems Analyst IV,Missing,Mass Customer,N,No,4,30
3382,Burk,Walczak,Male,90,17-12-1977,Business Systems Development Analyst,Missing,High Net Worth,N,No,10,46
3383,Dane,Swansbury,Male,47,05-04-1982,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10,42
3384,Wesley,Nichols,Male,11,05-03-1996,Missing,Missing,Mass Customer,N,No,6,28
3385,Ronda,None,Female,23,10-02-1975,Systems Administrator III,Argiculture,Mass Customer,N,No,9,49
3386,Cliff,Nolin,Male,24,28-07-1999,Structural Engineer,IT,High Net Worth,N,Yes,2,24
3387,Shel,Duke,Female,19,05-07-1976,General Manager,Manufacturing,Affluent Customer,N,Yes,15,47
3388,Urbanus,Pichan,Male,81,25-10-1986,VP Marketing,Retail,Mass Customer,N,No,7,37
3389,Margo,Saltmarshe,Female,27,01-06-1972,Programmer II,Missing,Affluent Customer,N,No,19,51
3390,Fayth,Baudins,Female,20,27-01-1969,Missing,Missing,High Net Worth,N,No,7,55
3391,Terrel,Kreuzer,Male,93,23-06-1991,Missing,Manufacturing,Mass Customer,N,No,7,32
3392,Brock,Ride,Male,41,12-12-1976,Tax Accountant,Financial Services,Mass Customer,N,No,10,47
3393,Henrietta,Olexa,Female,23,21-02-1954,Technical Writer,Retail,Mass Customer,N,Yes,7,70
3394,Barde,Spoward,Male,39,26-06-1974,Environmental Specialist,Health,Mass Customer,N,No,22,49
3395,Sigmund,Fishbourn,Male,76,19-04-1993,Missing,Financial Services,Mass Customer,N,No,3,31
3396,Arin,Nappin,Male,18,28-06-1960,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9,63
3397,Melisande,None,Female,70,19-08-1985,Product Engineer,IT,Mass Customer,N,No,11,38
3398,Alberik,Looks,Male,69,01-07-1971,Missing,Missing,High Net Worth,N,Yes,7,52
3399,Hillyer,Biddulph,Male,95,10-05-1996,VP Accounting,Financial Services,Mass Customer,N,No,2,28
3400,Brenna,Childes,Female,46,25-06-1987,Sales Associate,Financial Services,Mass Customer,N,Yes,18,36
3401,Cristie,None,Female,92,28-07-1993,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4,30
3402,Krystyna,Scadden,Female,73,04-05-1985,Statistician II,Retail,Mass Customer,N,No,10,39
3403,Jessalyn,Zoellner,Female,27,14-05-1994,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2,30
3404,Thomasine,McCloch,Female,2,01-08-1973,GIS Technical Architect,Property,Affluent Customer,N,No,22,50
3405,Gavra,Robez,Female,89,18-08-1996,Project Manager,Financial Services,Mass Customer,N,Yes,3,27
3406,Lucy,Lackmann,Female,35,28-04-1979,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10,45
3407,Marven,Ditts,Male,53,08-10-1961,Cost Accountant,Financial Services,High Net Worth,N,Yes,19,62
3408,Becka,Bysaker,Female,10,11-07-1972,Tax Accountant,Manufacturing,Mass Customer,N,No,18,51
3409,Abbey,Nellen,Female,75,29-04-1977,Desktop Support Technician,Argiculture,Mass Customer,N,No,16,47
3410,Merrili,Brittin,Female,93,22-09-1940,Missing,Property,Mass Customer,N,No,16,83
3411,Alena,Hannis,Female,68,04-01-1980,Physical Therapy Assistant,Missing,Mass Customer,N,Yes,20,44
3412,Almira,Ethelstone,Female,66,18-08-1973,Office Assistant IV,Missing,Mass Customer,N,Yes,7,50
3413,Zulema,Cristofolo,Female,93,15-10-1997,VP Accounting,Financial Services,Mass Customer,N,No,3,26
3414,Winnifred,Zima,Female,46,25-02-1966,Software Consultant,Missing,Affluent Customer,N,Yes,10,58
3415,Alberik,Kelsey,Male,43,17-01-1963,Quality Engineer,Property,High Net Worth,N,Yes,11,61
3416,Evanne,Bentote,Female,6,18-01-1976,Missing,Manufacturing,Mass Customer,N,Yes,11,48
3417,Deedee,Coxall,Female,91,18-02-1973,Social Worker,Health,Mass Customer,N,No,7,51
3418,Felipa,Paddingdon,Female,18,31-12-1959,Systems Administrator IV,Health,High Net Worth,N,No,19,64
3419,Felipa,Guslon,Female,13,09-07-1973,Information Systems Manager,Missing,Mass Customer,N,Yes,18,50
3420,Norby,Elion,Male,96,10-09-1980,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,43
3421,Ronalda,McGeechan,Female,60,17-12-1962,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18,61
3422,Lucine,Virgin,Female,38,06-05-1978,Professor,Manufacturing,Mass Customer,N,No,5,46
3423,Griselda,Bezants,Female,57,27-12-1999,Registered Nurse,Health,Affluent Customer,N,No,1,24
3424,Vale,Whittuck,Female,39,28-02-1977,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11,47
3425,Alister,De la Yglesia,Male,32,05-04-1986,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12,38
3426,Ron,Dilon,Male,40,18-04-1959,Assistant Media Planner,Entertainment,Mass Customer,N,No,17,65
3427,Mace,Edington,Male,67,19-05-1981,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17,43
3428,Leonora,Iglesia,Female,77,07-08-1974,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16,49
3429,Alla,Hirtzmann,Female,37,22-06-1964,Missing,Health,High Net Worth,N,No,15,59
3430,Augustus,Pickin,Male,77,29-02-1964,Research Nurse,Health,Affluent Customer,N,Yes,9,60
3431,York,Calbreath,Male,97,10-08-1996,Community Outreach Specialist,Property,Affluent Customer,N,No,5,27
3432,Max,Cloney,Female,99,27-11-1988,Junior Executive,Argiculture,Mass Customer,N,Yes,2,35
3433,Karissa,Cabral,Female,10,28-04-1998,Computer Systems Analyst II,Property,Mass Customer,N,No,2,26
3434,Stesha,Miners,Female,20,05-12-1973,Account Coordinator,Health,Mass Customer,N,No,16,50
3435,Stevena,Allcock,Female,80,15-01-2002,Senior Editor,Missing,Affluent Customer,N,No,1,22
3436,Marget,Freeland,Female,4,22-11-1958,Missing,Financial Services,Mass Customer,N,Yes,5,65
3437,Penny,Wellington,Male,79,20-10-1963,VP Marketing,Retail,High Net Worth,N,No,12,60
3438,Gaylor,Carbry,Male,11,16-02-1996,Project Manager,Manufacturing,Mass Customer,N,No,2,28
3439,Rubie,O'Gorman,Female,45,20-10-1974,Technical Writer,Missing,Affluent Customer,N,Yes,19,49
3440,Retha,Kahane,Female,18,15-05-1958,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5,66
3441,Janelle,Ebbage,Female,44,16-10-1988,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20,35
3442,Adrianne,Petrecz,Female,17,22-05-1962,Research Associate,Retail,Mass Customer,N,Yes,14,62
3443,Fran,None,Male,11,12-04-1995,Technical Writer,Missing,Mass Customer,N,Yes,5,29
3444,Kara-lynn,Bims,Female,75,25-12-1977,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7,46
3445,Craggy,None,Male,62,23-06-1966,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11,57
3446,Gard,Tidy,Male,8,30-01-1967,Structural Engineer,Manufacturing,Mass Customer,N,No,14,57
3447,Linell,None,Female,43,23-11-1977,Missing,Financial Services,High Net Worth,N,No,17,46
3448,Roderich,Mixer,Male,26,16-02-1977,Software Consultant,Financial Services,High Net Worth,N,No,9,47
3449,Ilyssa,Hannabuss,Female,52,26-09-1974,VP Quality Control,Argiculture,High Net Worth,N,Yes,3,49
3450,Brooke,Durman,Female,85,16-09-1993,Safety Technician III,Retail,Mass Customer,N,No,6,30
3451,Ruprecht,Loreit,Male,88,01-05-1970,Sales Associate,Missing,High Net Worth,N,No,10,54
3452,Maura,Estevez,Female,22,04-09-1964,Marketing Manager,Retail,Mass Customer,N,No,13,59
3453,Jammie,McEvon,Female,57,12-03-1989,Product Engineer,Retail,Affluent Customer,N,No,14,35
3454,Akim,Mathes,Male,15,09-06-1969,Web Designer III,Missing,Mass Customer,N,No,18,54
3455,Coop,Skey,Male,29,25-02-1954,Administrative Officer,Missing,Mass Customer,N,Yes,11,70
3456,Clovis,Ortsmann,Female,11,08-11-1959,Missing,Missing,Mass Customer,N,Yes,12,64
3457,Robbi,Springthorpe,Female,13,26-09-1956,Missing,Manufacturing,Mass Customer,N,No,16,67
3458,Alejandro,Shakelade,Male,35,01-12-1977,Web Developer III,Manufacturing,High Net Worth,N,Yes,19,46
3459,Emelda,Ramsdell,Female,62,24-11-2000,Missing,Entertainment,Mass Customer,N,Yes,2,23
3460,Reinhold,Barthrup,Male,22,10-10-1999,Actuary,Financial Services,Mass Customer,N,No,2,24
3461,Nigel,Izard,Male,28,30-11-1962,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17,61
3462,Jehanna,Sparhawk,Female,96,03-03-1957,Registered Nurse,Health,High Net Worth,N,No,17,67
3463,Fletch,Durrett,Male,7,15-06-1984,Compensation Analyst,Financial Services,Affluent Customer,N,No,2,39
3464,Etheline,Gerretsen,Female,38,09-06-1982,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4,41
3465,Hadria,Pizer,Female,71,01-02-1978,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,46
3466,Victor,Zaple,Male,65,28-09-1979,Marketing Assistant,IT,Mass Customer,N,No,18,44
3467,Killy,Spaducci,Male,31,20-05-1980,VP Quality Control,IT,Mass Customer,N,No,21,44
3468,Averill,Woodbridge,Male,4,24-10-1986,Associate Professor,Missing,Mass Customer,N,No,7,37
3469,Arabele,Lantoph,Female,90,24-08-1987,Nurse Practicioner,Health,Mass Customer,N,Yes,5,36
3470,Catherina,Ricca,Female,56,01-10-1967,Recruiting Manager,Health,Affluent Customer,N,Yes,6,56
3471,Brita,Afonso,Female,95,05-09-1953,Quality Engineer,IT,High Net Worth,N,Yes,8,70
3472,Dionysus,McCarlie,Male,10,27-06-1977,VP Marketing,Retail,Affluent Customer,N,Yes,18,46
3474,Justinian,Crowhurst,Male,93,06-11-1979,Assistant Manager,Manufacturing,Mass Customer,N,No,14,44
3475,Correna,Goldsberry,Female,12,31-08-1985,Director of Sales,Retail,Affluent Customer,N,No,3,38
3476,Stearn,Willerstone,Male,39,07-09-1989,Missing,Manufacturing,Affluent Customer,N,No,7,34
3477,Jaquelin,Leek,Female,90,24-01-1996,Senior Developer,Financial Services,Affluent Customer,N,Yes,7,28
3478,Hartwell,Schach,Male,54,08-08-1986,Quality Control Specialist,Health,Mass Customer,N,No,17,37
3479,Pierette,O' Ronan,Female,39,09-08-1964,Missing,IT,Mass Customer,N,No,13,59
3480,Jarib,None,Male,30,24-06-1959,Missing,Missing,Mass Customer,N,No,20,64
3481,Haley,Dessent,Male,37,12-10-1997,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4,26
3482,Roch,Rilston,Female,71,18-05-2000,Clinical Specialist,Health,Affluent Customer,N,Yes,2,24
3483,Emlyn,Burnel,Male,19,02-10-1956,Senior Sales Associate,Health,High Net Worth,N,Yes,15,67
3484,Hedi,Mowday,Female,10,24-10-1976,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20,47
3485,Berthe,Ludwell,Female,11,21-05-1981,Account Representative II,Financial Services,High Net Worth,N,Yes,9,43
3486,Reece,Crewther,Male,67,25-07-1956,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18,67
3487,Amalee,Sanderson,Female,4,15-12-1977,Analyst Programmer,Health,High Net Worth,N,No,18,46
3488,Cristobal,Whitrod,Male,63,07-08-1975,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9,48
3489,Margo,Fletcher,Female,90,30-10-1969,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9,54
3490,Taylor,Dutchburn,Male,45,21-06-1980,VP Product Management,Financial Services,High Net Worth,N,No,14,43
3491,Leanna,Cromb,Female,69,03-04-1976,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10,48
3492,Urbanus,Redding,Male,83,27-01-1966,Civil Engineer,Manufacturing,Mass Customer,N,No,19,58
3493,Jeffie,Eakly,Male,30,29-02-1964,Research Assistant I,Health,High Net Worth,N,No,18,60
3494,Robers,Richen,Male,72,24-12-1998,Account Representative IV,Argiculture,High Net Worth,N,No,1,25
3495,Constantine,Frissell,Female,57,12-07-1987,Programmer III,Financial Services,High Net Worth,N,No,8,36
3496,Danya,Burnyeat,Male,99,25-04-1986,Editor,Manufacturing,Mass Customer,N,Yes,19,38
3497,Thia,O'Day,Female,73,03-05-1986,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18,38
3498,Lois,Abrahim,Female,28,02-11-1995,Missing,Manufacturing,Mass Customer,N,No,5,28
3499,Shelton,Tewkesberrie,Male,29,17-06-1979,Missing,Manufacturing,Mass Customer,N,Yes,7,44
3500,Josy,Fleeman,Female,71,21-07-1967,Missing,Entertainment,Affluent Customer,N,No,17,56
3501,Kayla,Alentyev,Female,63,19-01-1970,Operator,Telecommunications,Mass Customer,N,Yes,18,54
3502,Wilfrid,Cleaves,Male,5,16-10-1997,Senior Sales Associate,Retail,High Net Worth,N,Yes,3,26
3503,Tootsie,Rafter,Female,53,12-03-1979,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10,45
3504,Keriann,Perdue,Female,39,06-07-1963,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6,60
3505,Dolly,Scallan,Female,41,06-08-1974,Missing,Retail,Mass Customer,N,No,14,49
3506,Mercy,Donisi,Female,19,18-06-1975,Web Designer I,Financial Services,Mass Customer,N,No,15,48
3507,Christoph,Greatreax,Male,70,03-03-1955,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5,69
3508,Malvin,Marre,Male,89,09-08-1986,Pharmacist,Health,Mass Customer,N,No,5,37
3509,Janine,Hesey,Female,85,22-11-1978,Pharmacist,Health,Mass Customer,N,Yes,15,45
3511,Willem,Spraging,Male,23,31-12-1966,Food Chemist,Health,Affluent Customer,N,No,10,57
3512,Vladimir,Abramowsky,Male,68,24-03-1994,VP Accounting,Financial Services,Mass Customer,N,Yes,8,30
3514,Darcy,Ilett,Male,25,24-08-1962,Environmental Specialist,Missing,Mass Customer,N,No,8,61
3515,Leelah,Pynner,Female,11,14-01-1975,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18,49
3516,Diarmid,Vearnals,Male,93,30-04-1977,Missing,Property,Mass Customer,N,Yes,15,47
3517,Domeniga,Terney,Female,47,04-07-1957,Accounting Assistant IV,Missing,Mass Customer,N,Yes,6,66
3518,Magdaia,Beardwell,Female,45,18-06-1980,Biostatistician I,IT,Mass Customer,N,Yes,8,43
3519,Aldus,Kenningley,Male,16,21-05-1978,Software Consultant,Manufacturing,Mass Customer,N,Yes,11,46
3520,Travis,Kaszper,Male,41,17-08-1963,Research Nurse,Health,Mass Customer,N,Yes,16,60
3521,Oneida,Olivia,Female,27,10-03-1980,Research Associate,Missing,High Net Worth,N,Yes,16,44
3522,Lorri,Byrth,Female,73,21-08-1989,Cost Accountant,Financial Services,High Net Worth,N,Yes,11,34
3523,Lin,Tarver,Male,33,14-06-1975,Missing,Missing,Affluent Customer,N,No,19,48
3524,Waiter,Piscopello,Male,38,30-12-1973,Design Engineer,Financial Services,Mass Customer,N,Yes,18,50
3525,Town,Yitzhakov,Male,55,16-08-1996,Editor,Missing,Mass Customer,N,No,2,27
3526,Pail,Iacopini,Male,84,19-09-1978,General Manager,Telecommunications,High Net Worth,N,Yes,13,45
3527,Kiley,Scotson,Female,77,02-12-1978,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18,45
3528,Eliot,Scammell,Male,69,06-04-1964,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7,60
3529,Austine,Kinny,Female,37,23-11-1960,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16,63
3530,Erik,Kenneford,Male,19,23-10-1973,Staff Scientist,Missing,High Net Worth,N,Yes,8,50
3531,Shannah,Pountain,Female,4,27-01-1969,Marketing Manager,Retail,Affluent Customer,N,Yes,11,55
3532,May,Birch,Female,27,24-07-1990,Media Manager I,Health,High Net Worth,N,Yes,7,33
3533,Neale,Lowings,Male,62,14-02-1981,Missing,Financial Services,Affluent Customer,N,Yes,8,43
3534,Kacie,Stanbrooke,Female,92,15-05-1975,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3,49
3535,Bren,Dabbes,Female,8,15-09-1994,Technical Writer,Manufacturing,High Net Worth,N,No,6,29
3536,Laurence,Aulsford,Male,46,24-12-1967,Professor,Retail,Affluent Customer,N,No,18,56
3537,Sholom,Pavlasek,Male,1,15-01-1997,Graphic Designer,Financial Services,Mass Customer,N,No,4,27
3538,Kerby,Nassie,Male,19,14-11-1977,Marketing Manager,Health,Mass Customer,N,No,8,46
3539,Sheelah,Caine,Female,94,21-03-1985,Missing,IT,Mass Customer,N,Yes,16,39
3540,Ali,Naris,Male,49,27-08-1954,Missing,Missing,Mass Customer,N,Yes,7,69
3541,Aloin,Harhoff,Male,72,03-01-1986,Missing,Health,Mass Customer,N,No,11,38
3542,Perl,Suddaby,Female,23,11-03-1975,Financial Analyst,Financial Services,Mass Customer,N,No,10,49
3543,Shanie,Zahor,Female,15,25-12-1986,Food Chemist,Health,High Net Worth,N,Yes,21,37
3544,Benoite,Trahmel,Female,25,13-08-1998,Help Desk Technician,Missing,Affluent Customer,N,No,1,25
3545,Wenonah,Filgate,Female,66,19-07-1974,Developer II,Missing,High Net Worth,N,No,4,49
3546,Hally,Pollie,Female,91,29-09-1983,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9,40
3547,Ganny,Dwerryhouse,Male,19,06-05-1975,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8,49
3548,Dalli,Seden,Male,65,02-08-1958,Missing,Missing,Affluent Customer,N,No,12,65
3549,Jodee,Macewan,Female,0,24-02-1966,Sales Representative,Retail,Mass Customer,N,No,7,58
3550,Daisey,Britto,Female,50,27-11-1988,Environmental Tech,Retail,Mass Customer,N,Yes,16,35
3551,Zed,Douris,Male,37,10-05-1962,Pharmacist,Health,Mass Customer,N,Yes,8,62
3552,Ebeneser,Lowde,Male,33,07-09-1992,Internal Auditor,Retail,Affluent Customer,N,Yes,9,31
3553,Dietrich,Geggie,Male,97,29-12-1974,Graphic Designer,Health,Mass Customer,N,No,10,49
3554,Briggs,Mower,Male,34,06-04-1978,GIS Technical Architect,IT,Mass Customer,N,Yes,16,46
3555,Latashia,None,Female,96,26-02-1976,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21,48
3556,Larina,Gheeorghie,Female,38,05-07-1997,Senior Developer,Manufacturing,High Net Worth,N,No,3,26
3557,Tisha,Gibbings,Female,79,12-05-1978,Missing,Health,Affluent Customer,N,No,18,46
3558,Torey,Sarney,Male,16,05-09-1954,Missing,Missing,High Net Worth,N,Yes,7,69
3559,Farra,Bails,Female,80,19-02-1985,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17,39
3560,Gav,Bonin,Male,98,01-09-1980,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7,43
3561,Emelda,Allbones,Female,15,16-11-1968,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5,55
3562,Martynne,Bullivant,Female,76,02-01-1973,Recruiting Manager,Missing,Affluent Customer,N,No,10,51
3563,De,Leyband,Female,70,12-03-1990,Missing,Financial Services,Affluent Customer,N,No,10,34
3564,Sandy,Olford,Male,43,15-05-1972,Programmer Analyst IV,Missing,High Net Worth,N,Yes,18,52
3566,Bram,Pheasant,Male,96,02-11-1976,Social Worker,Health,Affluent Customer,N,Yes,10,47
3567,Eileen,Ilchenko,Female,17,14-09-1980,Nurse,Financial Services,Affluent Customer,N,Yes,14,43
3568,Berthe,Griniov,Female,13,15-09-1955,Nurse,Retail,Affluent Customer,N,No,5,68
3569,Janel,Daice,Female,24,18-05-1973,Senior Editor,Missing,Affluent Customer,N,No,12,51
3570,Mordy,Hedin,Male,13,31-01-1962,Missing,Entertainment,Mass Customer,N,No,7,62
3571,Othilia,Metcalf,Female,9,09-06-1976,Senior Sales Associate,Property,Mass Customer,N,Yes,3,47
3572,Willis,Tilston,Male,54,21-03-1986,Sales Representative,Retail,Affluent Customer,N,Yes,2,38
3573,Mab,Dwyer,Female,68,16-10-1996,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3,27
3574,Eileen,Eland,Female,33,05-02-1991,Clinical Specialist,Health,Mass Customer,N,No,6,33
3575,Kandace,Desesquelle,Female,82,06-11-1973,Administrative Assistant I,IT,Affluent Customer,N,Yes,13,50
3576,Rochette,Ebbens,Female,10,19-09-1969,Account Coordinator,Missing,Mass Customer,N,No,11,54
3577,Fowler,Scotsbrook,Male,29,18-02-1964,Staff Scientist,Retail,High Net Worth,N,No,10,60
3578,Dorella,Sineath,Female,57,27-10-1956,Staff Accountant IV,Property,Mass Customer,N,No,12,67
3579,Rachel,Somes,Female,32,15-09-1987,Software Test Engineer III,Health,High Net Worth,N,No,20,36
3580,Roby,Samson,Female,61,24-04-1972,Occupational Therapist,Health,Mass Customer,N,No,10,52
3581,Lindsy,Ygo,Female,38,10-07-1957,Missing,Missing,Mass Customer,N,Yes,6,66
3582,Beryle,Qusklay,Female,66,11-12-1961,Media Manager II,Property,Mass Customer,N,No,17,62
3583,Josselyn,Mathey,Female,71,27-05-1965,Assistant Professor,Retail,Affluent Customer,N,No,5,58
3584,Adler,Teale,Male,95,14-01-1962,Missing,Health,Mass Customer,N,No,10,62
3585,Concordia,Lunbech,Female,41,28-07-1962,Missing,Financial Services,High Net Worth,N,Yes,20,61
3586,Abby,Brownstein,Female,79,05-02-1979,Registered Nurse,Health,Affluent Customer,N,No,10,45
3587,Ines,Galfour,Female,85,24-09-1997,Missing,Missing,Affluent Customer,N,No,2,26
3588,Henrie,Beadman,Female,15,04-06-1961,Web Developer III,Health,Affluent Customer,N,Yes,18,62
3589,Nalani,Dummer,Female,73,19-02-1962,Computer Systems Analyst II,Health,High Net Worth,N,No,17,62
3590,Carolan,Velez,Female,32,16-04-1978,Missing,Manufacturing,Mass Customer,N,Yes,19,46
3591,Dwight,Kinsey,Male,15,28-10-1978,Accountant III,Financial Services,Mass Customer,N,No,10,45
3592,Pall,MacCart,Male,72,27-04-1954,Junior Executive,Missing,Mass Customer,N,No,12,70
3593,Carry,Abercromby,Female,71,10-04-1996,Legal Assistant,Retail,Mass Customer,N,No,5,28
3594,Gustavo,Juschka,Male,45,04-01-1986,Marketing Assistant,Manufacturing,Mass Customer,N,No,18,38
3595,Timi,Huson,Female,81,06-12-1975,Software Consultant,Retail,Mass Customer,N,No,6,48
3596,Christi,Gilluley,Female,57,25-12-1977,Executive Secretary,Retail,Mass Customer,N,No,20,46
3597,Giorgi,None,Male,71,16-06-1954,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16,69
3598,Penny,McKirdy,Male,72,17-12-1994,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5,29
3599,Lane,Maguire,Male,11,27-02-1956,Physical Therapy Assistant,Missing,High Net Worth,N,Yes,6,68
3600,Godart,Gooderick,Male,88,17-05-1962,Staff Accountant II,Missing,Mass Customer,N,No,16,62
3601,Fanya,Gethyn,Female,85,23-12-1975,Junior Executive,IT,Mass Customer,N,No,18,48
3602,Alicea,Scamwell,Female,23,27-11-1988,Account Coordinator,Health,Mass Customer,N,No,12,35
3603,Cale,Yaneev,Male,90,27-09-1954,Sales Representative,Retail,Mass Customer,N,Yes,14,69
